_id,index1,meteo_date,datetime,year,month,day,weekday_int,weekday_str,meteo_tmed,meteo_prec,meteo_tmin,meteo_tmax,meteo_dir,meteo_velmedia,meteo_racha,meteo_presMax,meteo_presMin
9836,"(2017, 4, 1)",01/04/2017,20170401,2017,4,1,6,Saturday,12.6,0.0,8.0,17.3,30.0,3.3,13.6,944.8,941.4
7984,"(2017, 4, 2)",02/04/2017,20170402,2017,4,2,7,Sunday,12.8,0.0,6.7,19.0,8.0,2.2,9.7,944.3,941.5
9627,"(2017, 4, 3)",03/04/2017,20170403,2017,4,3,1,Monday,12.5,0.0,5.7,19.3,4.0,1.1,8.6,946.7,944.2
10545,"(2017, 4, 4)",04/04/2017,20170404,2017,4,4,2,Tuesday,14.5,0.0,7.0,22.0,5.0,1.4,11.1,946.2,942.8
10124,"(2017, 4, 5)",05/04/2017,20170405,2017,4,5,3,Wednesday,13.6,0.0,8.2,19.0,4.0,3.1,11.7,944.2,942.0
10222,"(2017, 4, 6)",06/04/2017,20170406,2017,4,6,4,Thursday,14.8,0.0,8.0,21.5,10.0,2.2,10.0,944.6,939.9
10187,"(2017, 4, 7)",07/04/2017,20170407,2017,4,7,5,Friday,16.4,0.0,9.7,23.0,6.0,1.4,7.5,942.5,939.5
8231,"(2017, 4, 8)",08/04/2017,20170408,2017,4,8,6,Saturday,16.6,0.0,10.0,23.2,10.0,0.8,4.4,944.6,941.2
7350,"(2017, 4, 9)",09/04/2017,20170409,2017,4,9,7,Sunday,17.3,0.0,10.6,24.0,11.0,1.7,7.2,946.5,943.7
8983,"(2017, 4, 10)",10/04/2017,20170410,2017,4,10,1,Monday,18.0,0.0,10.6,25.3,12.0,0.6,5.3,947.9,944.0
9125,"(2017, 4, 11)",11/04/2017,20170411,2017,4,11,2,Tuesday,20.0,0.0,12.3,27.7,21.0,0.8,6.4,946.5,940.9
8244,"(2017, 4, 12)",12/04/2017,20170412,2017,4,12,3,Wednesday,20.1,0.0,12.0,28.2,23.0,1.4,8.3,943.5,939.9
5468,"(2017, 4, 13)",13/04/2017,20170413,2017,4,13,4,Thursday,19.7,0.0,12.0,27.4,26.0,2.2,10.8,942.6,939.5
5159,"(2017, 4, 14)",14/04/2017,20170414,2017,4,14,5,Friday,19.2,0.0,13.0,25.4,23.0,1.7,9.7,942.1,939.6
5656,"(2017, 4, 15)",15/04/2017,20170415,2017,4,15,6,Saturday,20.2,0.0,13.5,27.0,99.0,1.7,8.9,943.7,939.8
6124,"(2017, 4, 16)",16/04/2017,20170416,2017,4,16,7,Sunday,18.5,0.0,11.0,26.0,4.0,1.9,8.1,945.3,941.0
10041,"(2017, 4, 17)",17/04/2017,20170417,2017,4,17,1,Monday,20.2,0.0,12.7,27.6,3.0,1.7,9.2,941.8,937.5
11316,"(2017, 4, 18)",18/04/2017,20170418,2017,4,18,2,Tuesday,20.8,0.0,14.0,27.5,4.0,1.9,10.8,940.1,935.8
10652,"(2017, 4, 19)",19/04/2017,20170419,2017,4,19,3,Wednesday,17.8,2.5,12.0,23.5,2.0,2.8,10.3,941.4,937.3
10328,"(2017, 4, 20)",20/04/2017,20170420,2017,4,20,4,Thursday,14.4,0.0,9.4,19.5,12.0,3.1,11.7,947.2,942.0
11521,"(2017, 4, 21)",21/04/2017,20170421,2017,4,21,5,Friday,13.9,0.0,6.1,21.7,14.0,2.2,9.2,948.3,944.8
9082,"(2017, 4, 22)",22/04/2017,20170422,2017,4,22,6,Saturday,13.9,0.0,6.1,21.7,9.0,0.8,6.7,949.2,941.4
9881,"(2017, 4, 23)",23/04/2017,20170423,2017,4,23,7,Sunday,18.4,0.0,10.9,26.0,15.0,0.8,4.7,942.3,937.8
10768,"(2017, 4, 24)",24/04/2017,20170424,2017,4,24,1,Monday,19.8,1.3,12.6,27.0,3.0,1.1,9.4,940.0,934.5
10791,"(2017, 4, 25)",25/04/2017,20170425,2017,4,25,2,Tuesday,18.0,0.0,12.9,23.2,25.0,2.5,14.7,935.7,929.6
10933,"(2017, 4, 26)",26/04/2017,20170426,2017,4,26,3,Wednesday,13.4,0.2,6.3,20.5,4.0,1.7,13.1,932.6,929.9
10128,"(2017, 4, 27)",27/04/2017,20170427,2017,4,27,4,Thursday,10.0,0.0,3.8,16.1,4.0,3.6,15.3,938.9,932.3
9445,"(2017, 4, 28)",28/04/2017,20170428,2017,4,28,5,Friday,10.6,3.3,3.3,17.8,2.0,3.3,13.9,939.0,935.9
3984,"(2017, 4, 29)",29/04/2017,20170429,2017,4,29,6,Saturday,10.1,4.5,7.8,12.4,11.0,0.6,6.1,937.3,933.1
4206,"(2017, 4, 30)",30/04/2017,20170430,2017,4,30,7,Sunday,11.0,0.6,7.7,14.4,25.0,1.7,14.7,939.7,933.3
6009,"(2017, 5, 1)",01/05/2017,20170501,2017,5,1,1,Monday,11.9,0.0,5.2,18.6,30.0,1.1,8.1,943.1,939.7
8156,"(2017, 5, 2)",02/05/2017,20170502,2017,5,2,2,Tuesday,16.4,0.0,9.2,23.7,99.0,1.7,6.4,943.3,939.0
11172,"(2017, 5, 3)",03/05/2017,20170503,2017,5,3,3,Wednesday,19.4,0.0,12.0,26.7,24.0,1.1,6.7,940.1,934.7
11768,"(2017, 5, 4)",04/05/2017,20170504,2017,5,4,4,Thursday,20.1,0.0,14.2,26.0,5.0,1.4,5.3,935.8,931.1
10419,"(2017, 5, 5)",05/05/2017,20170505,2017,5,5,5,Friday,17.2,0.3,11.5,23.0,28.0,3.6,13.6,937.2,931.3
9439,"(2017, 5, 6)",06/05/2017,20170506,2017,5,6,6,Saturday,15.6,0.0,9.5,21.6,23.0,1.7,8.3,943.3,937.0
9871,"(2017, 5, 7)",07/05/2017,20170507,2017,5,7,7,Sunday,19.2,0.0,12.0,26.4,3.0,1.7,7.5,944.6,940.3
11945,"(2017, 5, 8)",08/05/2017,20170508,2017,5,8,1,Monday,21.8,0.0,14.7,28.8,2.0,1.4,8.3,942.7,935.2
12691,"(2017, 5, 9)",09/05/2017,20170509,2017,5,9,2,Tuesday,22.4,0.0,16.2,28.6,22.0,3.3,13.3,936.1,927.8
12201,"(2017, 5, 10)",10/05/2017,20170510,2017,5,10,3,Wednesday,17.9,15.0,12.8,23.0,27.0,3.1,11.7,929.7,924.7
8385,"(2017, 5, 11)",11/05/2017,20170511,2017,5,11,4,Thursday,13.2,3.4,10.3,16.1,25.0,3.3,17.2,928.8,923.2
8374,"(2017, 5, 12)",12/05/2017,20170512,2017,5,12,5,Friday,14.1,2.1,10.4,17.8,23.0,2.2,11.9,937.1,929.2
8428,"(2017, 5, 13)",13/05/2017,20170513,2017,5,13,6,Saturday,16.1,0.0,11.8,20.4,24.0,2.8,12.2,944.2,937.2
9115,"(2017, 5, 14)",14/05/2017,20170514,2017,5,14,7,Sunday,17.0,0.0,10.8,23.2,27.0,1.4,7.2,948.6,944.4
9349,"(2017, 5, 15)",15/05/2017,20170515,2017,5,15,1,Monday,20.0,0.0,13.6,26.5,4.0,1.4,5.6,950.9,947.0
12206,"(2017, 5, 16)",16/05/2017,20170516,2017,5,16,2,Tuesday,23.2,0.0,16.5,29.8,16.0,1.4,7.5,949.3,943.7
12813,"(2017, 5, 17)",17/05/2017,20170517,2017,5,17,3,Wednesday,23.0,6.3,17.6,28.3,32.0,1.4,7.2,945.6,937.7
12012,"(2017, 5, 18)",18/05/2017,20170518,2017,5,18,4,Thursday,16.4,0.0,12.6,20.2,28.0,2.2,12.5,941.6,934.8
12998,"(2017, 5, 19)",19/05/2017,20170519,2017,5,19,5,Friday,16.5,0.0,10.0,23.0,2.0,1.7,8.9,944.3,940.8
10848,"(2017, 5, 20)",20/05/2017,20170520,2017,5,20,6,Saturday,19.0,0.0,11.4,26.7,9.0,1.1,4.4,946.0,942.0
9586,"(2017, 5, 21)",21/05/2017,20170521,2017,5,21,7,Sunday,21.4,0.0,16.1,26.7,12.0,2.8,8.9,943.9,938.3
12741,"(2017, 5, 22)",22/05/2017,20170522,2017,5,22,1,Monday,22.0,0.0,15.2,28.8,4.0,0.3,10.3,940.7,938.4
13246,"(2017, 5, 23)",23/05/2017,20170523,2017,5,23,2,Tuesday,25.2,0.0,18.5,31.8,4.0,2.2,10.6,943.0,940.1
13868,"(2017, 5, 24)",24/05/2017,20170524,2017,5,24,3,Wednesday,24.8,0.0,17.5,32.0,17.0,1.4,7.8,943.8,939.2
14225,"(2017, 5, 25)",25/05/2017,20170525,2017,5,25,4,Thursday,26.3,0.0,19.6,33.0,18.0,1.4,6.9,940.9,935.2
14055,"(2017, 5, 26)",26/05/2017,20170526,2017,5,26,5,Friday,26.2,0.0,18.6,33.7,27.0,1.9,8.3,937.8,934.1
11851,"(2017, 5, 27)",27/05/2017,20170527,2017,5,27,6,Saturday,26.2,0.0,19.5,33.0,12.0,1.9,11.7,940.0,936.7
10647,"(2017, 5, 28)",28/05/2017,20170528,2017,5,28,7,Sunday,23.4,0.0,19.4,27.3,14.0,2.2,7.2,941.4,937.2
12933,"(2017, 5, 29)",29/05/2017,20170529,2017,5,29,1,Monday,22.3,0.0,18.3,26.3,99.0,2.2,8.6,939.0,936.7
14067,"(2017, 5, 30)",30/05/2017,20170530,2017,5,30,2,Tuesday,21.7,0.0,16.4,27.0,4.0,0.8,8.3,941.0,937.9
14769,"(2017, 5, 31)",31/05/2017,20170531,2017,5,31,3,Wednesday,23.6,0.0,16.6,30.5,17.364828773009318,1.7679616297787106,9.099262424397352,942.7,939.3
14652,"(2017, 6, 1)",01/06/2017,20170601,2017,6,1,4,Thursday,25.2,0.0,18.4,32.1,2.0,1.7,7.5,942.8,939.4
14074,"(2017, 6, 2)",02/06/2017,20170602,2017,6,2,5,Friday,25.2,0.6,18.2,32.3,7.0,1.7,13.9,941.4,936.9
10651,"(2017, 6, 3)",03/06/2017,20170603,2017,6,3,6,Saturday,23.2,0.0,17.7,28.6,2.0,1.4,11.1,939.8,937.8
10490,"(2017, 6, 4)",04/06/2017,20170604,2017,6,4,7,Sunday,21.4,0.0,15.3,27.5,34.0,3.3,11.7,941.1,936.3
13150,"(2017, 6, 5)",05/06/2017,20170605,2017,6,5,1,Monday,19.5,0.0,12.4,26.6,34.0,0.6,9.7,942.0,937.1
13981,"(2017, 6, 6)",06/06/2017,20170606,2017,6,6,2,Tuesday,22.0,0.0,15.5,28.6,34.0,0.8,9.7,941.0,937.8
14579,"(2017, 6, 7)",07/06/2017,20170607,2017,6,7,3,Wednesday,24.4,0.0,16.9,31.8,16.0,1.1,7.5,944.5,939.6
14793,"(2017, 6, 8)",08/06/2017,20170608,2017,6,8,4,Thursday,26.9,0.0,20.0,33.8,23.0,1.9,6.7,941.0,935.6
14723,"(2017, 6, 9)",09/06/2017,20170609,2017,6,9,5,Friday,26.8,0.0,20.8,32.8,24.0,1.4,8.9,939.0,937.0
11517,"(2017, 6, 10)",10/06/2017,20170610,2017,6,10,6,Saturday,28.0,0.0,20.8,35.1,4.0,0.8,6.4,941.8,939.0
10648,"(2017, 6, 11)",11/06/2017,20170611,2017,6,11,7,Sunday,30.0,0.0,22.8,37.2,12.0,1.4,6.4,942.4,937.9
13509,"(2017, 6, 12)",12/06/2017,20170612,2017,6,12,1,Monday,30.3,0.0,23.6,37.0,14.0,1.9,8.9,940.9,936.3
14310,"(2017, 6, 13)",13/06/2017,20170613,2017,6,13,2,Tuesday,29.5,0.0,22.8,36.2,15.0,1.4,8.6,938.5,935.2
14694,"(2017, 6, 14)",14/06/2017,20170614,2017,6,14,3,Wednesday,30.4,0.0,23.6,37.2,27.0,2.2,8.6,940.0,937.0
14433,"(2017, 6, 15)",15/06/2017,20170615,2017,6,15,4,Thursday,31.5,0.1,24.0,39.0,12.0,1.9,16.1,945.1,937.5
13944,"(2017, 6, 16)",16/06/2017,20170616,2017,6,16,5,Friday,30.3,0.0,23.0,37.6,99.0,1.4,6.7,945.0,941.0
10488,"(2017, 6, 17)",17/06/2017,20170617,2017,6,17,6,Saturday,32.8,0.0,25.5,40.0,4.0,1.4,7.8,942.9,937.3
9218,"(2017, 6, 18)",18/06/2017,20170618,2017,6,18,7,Sunday,31.8,0.0,25.0,38.6,14.0,1.1,13.6,939.2,936.0
13838,"(2017, 6, 19)",19/06/2017,20170619,2017,6,19,1,Monday,27.2,0.5,21.0,33.5,9.0,1.4,14.2,945.5,935.4
13965,"(2017, 6, 20)",20/06/2017,20170620,2017,6,20,2,Tuesday,27.0,1.1708853203197125,21.2,32.8,32.0,1.9,12.2,943.6,940.7
15431,"(2017, 6, 21)",21/06/2017,20170621,2017,6,21,3,Wednesday,29.0,0.0,21.6,36.3,24.0,1.1,5.8,942.1,938.9
15267,"(2017, 6, 22)",22/06/2017,20170622,2017,6,22,4,Thursday,30.8,0.0,24.5,37.0,22.0,1.7,7.8,942.7,940.4
14295,"(2017, 6, 23)",23/06/2017,20170623,2017,6,23,5,Friday,29.0,0.0,21.7,36.2,25.0,2.2,9.7,945.2,942.2
10597,"(2017, 6, 24)",24/06/2017,20170624,2017,6,24,6,Saturday,28.9,0.0,21.5,36.3,22.0,2.8,12.8,943.7,939.6
8609,"(2017, 6, 25)",25/06/2017,20170625,2017,6,25,7,Sunday,27.0,3.4,18.8,35.3,36.0,2.5,14.7,940.6,935.2
12936,"(2017, 6, 26)",26/06/2017,20170626,2017,6,26,1,Monday,24.0,0.1,17.3,30.7,36.0,2.8,9.7,937.6,934.4
14739,"(2017, 6, 27)",27/06/2017,20170627,2017,6,27,2,Tuesday,23.8,0.0,18.5,29.0,36.0,3.6,12.8,935.2,933.0
14511,"(2017, 6, 28)",28/06/2017,20170628,2017,6,28,3,Wednesday,20.8,0.0,15.7,26.0,23.0,4.7,15.3,935.2,932.2
14486,"(2017, 6, 29)",29/06/2017,20170629,2017,6,29,4,Thursday,18.2,0.0,12.8,23.7,30.0,3.3,13.6,937.9,934.6
13214,"(2017, 6, 30)",30/06/2017,20170630,2017,6,30,5,Friday,16.8,0.0,10.9,22.6,33.0,1.7,10.0,943.1,937.6
9125,"(2017, 7, 1)",01/07/2017,20170701,2017,7,1,6,Saturday,18.8,0.0,12.6,25.0,6.0,2.2,10.6,947.4,943.1
8736,"(2017, 7, 2)",02/07/2017,20170702,2017,7,2,7,Sunday,22.5,0.0,13.4,31.6,7.0,3.1,11.4,948.0,943.8
13171,"(2017, 7, 3)",03/07/2017,20170703,2017,7,3,1,Monday,26.0,0.0,18.0,34.0,6.0,0.8,5.8,946.6,941.1
14386,"(2017, 7, 4)",04/07/2017,20170704,2017,7,4,2,Tuesday,28.2,0.0,21.0,35.5,14.0,2.5,10.3,941.9,937.1
14848,"(2017, 7, 5)",05/07/2017,20170705,2017,7,5,3,Wednesday,28.4,3.5,21.2,35.5,13.0,2.2,10.8,941.0,935.7
7098,"(2017, 7, 6)",06/07/2017,20170706,2017,7,6,4,Thursday,19.3,25.2,16.4,22.2,36.0,2.2,11.7,942.7,938.0
8756,"(2017, 7, 7)",07/07/2017,20170707,2017,7,7,5,Friday,20.6,19.3,15.9,25.3,32.0,2.2,11.9,941.0,939.0
9095,"(2017, 7, 8)",08/07/2017,20170708,2017,7,8,6,Saturday,20.4,1.3,15.8,24.9,88.0,1.9906956277981183,6.7,940.4,937.4
9570,"(2017, 7, 9)",09/07/2017,20170709,2017,7,9,7,Sunday,24.0,0.0,16.6,31.5,24.0,1.9,6.7,940.0,936.4
13536,"(2017, 7, 10)",10/07/2017,20170710,2017,7,10,1,Monday,25.4,0.0,18.5,32.2,26.0,1.9,8.3,937.9,935.2
14080,"(2017, 7, 11)",11/07/2017,20170711,2017,7,11,2,Tuesday,26.2,0.0,18.7,33.7,25.0,1.7,8.6,940.4,936.4
14496,"(2017, 7, 12)",12/07/2017,20170712,2017,7,12,3,Wednesday,28.5,0.0,20.2,36.8,99.0,2.2,7.5,944.0,938.7
13721,"(2017, 7, 13)",13/07/2017,20170713,2017,7,13,4,Thursday,31.2,0.0,22.7,39.7,26.0,2.2,11.9,943.3,939.0
12734,"(2017, 7, 14)",14/07/2017,20170714,2017,7,14,5,Friday,32.2,0.0,24.7,39.6,23.0,2.8,11.4,940.7,937.6
8991,"(2017, 7, 15)",15/07/2017,20170715,2017,7,15,6,Saturday,30.2,0.0,23.0,37.5,5.0,1.1,8.9,941.5,939.0
8726,"(2017, 7, 16)",16/07/2017,20170716,2017,7,16,7,Sunday,30.6,0.0,24.0,37.2,13.0,1.1,8.1,942.5,939.5
12832,"(2017, 7, 17)",17/07/2017,20170717,2017,7,17,1,Monday,29.6,0.0,24.0,35.1,26.0,1.7,9.2,941.6,937.7
13690,"(2017, 7, 18)",18/07/2017,20170718,2017,7,18,2,Tuesday,30.0,0.0,23.9,36.0,26.0,2.5,11.9,938.9,933.7
13977,"(2017, 7, 19)",19/07/2017,20170719,2017,7,19,3,Wednesday,27.4,0.0,22.2,32.6,23.0,3.6,12.2,938.8,935.8
14121,"(2017, 7, 20)",20/07/2017,20170720,2017,7,20,4,Thursday,26.35,0.0,20.5,32.2,16.618507459227658,0.8,7.232346826755362,941.1094244163664,936.9156305053593
13266,"(2017, 7, 21)",21/07/2017,20170721,2017,7,21,5,Friday,25.3,0.0,18.8,31.8,23.0,2.2,11.7,935.9,934.6
9342,"(2017, 7, 22)",22/07/2017,20170722,2017,7,22,6,Saturday,26.2,0.0,19.5,33.0,20.0,2.2,8.6,939.9,935.3
8218,"(2017, 7, 23)",23/07/2017,20170723,2017,7,23,7,Sunday,27.4,0.0,20.5,34.2,32.0,2.5,9.2,942.1,939.6
12597,"(2017, 7, 24)",24/07/2017,20170724,2017,7,24,1,Monday,27.0,0.0,20.9,33.2,4.0,1.9,9.2,942.8,940.1
13530,"(2017, 7, 25)",25/07/2017,20170725,2017,7,25,2,Tuesday,24.2,0.0,17.0,31.3,4.0,2.2,11.1,942.3,937.2
13780,"(2017, 7, 26)",26/07/2017,20170726,2017,7,26,3,Wednesday,25.2,0.0,17.1,33.3,10.0,0.8,6.7,941.3,937.2
14321,"(2017, 7, 27)",27/07/2017,20170727,2017,7,27,4,Thursday,30.0,0.0,22.4,37.5,24.0,1.9,7.8,940.2,936.5
13044,"(2017, 7, 28)",28/07/2017,20170728,2017,7,28,5,Friday,30.0,0.0,22.0,37.9,29.0,1.9,9.4,940.6,937.8
8900,"(2017, 7, 29)",29/07/2017,20170729,2017,7,29,6,Saturday,30.1,0.0,22.5,37.7,26.0,2.5,7.8,941.0,938.0
8049,"(2017, 7, 30)",30/07/2017,20170730,2017,7,30,7,Sunday,29.8,0.0,22.6,37.0,26.0,2.5,10.8,938.7,934.8
11813,"(2017, 7, 31)",31/07/2017,20170731,2017,7,31,1,Monday,28.0,0.0,21.4,34.6,21.0,1.9,11.1,935.3,933.0
11302,"(2017, 8, 1)",01/08/2017,20170801,2017,8,1,2,Tuesday,26.5,0.0,20.0,33.0,26.0,1.7,7.8,940.2,935.1
12681,"(2017, 8, 2)",02/08/2017,20170802,2017,8,2,3,Wednesday,28.05,0.0,21.25,34.85,23.937130555681506,3.1,12.407818512286779,941.7247610266472,937.5309671156402
12307,"(2017, 8, 3)",03/08/2017,20170803,2017,8,3,4,Thursday,29.6,0.0,22.5,36.7,26.0,1.4,7.2,943.0,939.7
11162,"(2017, 8, 4)",04/08/2017,20170804,2017,8,4,5,Friday,30.6,0.0,23.6,37.5,2.0,1.1,5.3,942.0,937.8
7726,"(2017, 8, 5)",05/08/2017,20170805,2017,8,5,6,Saturday,32.2,0.0,25.1,39.2,26.0,2.2,11.9,940.1,936.3
7186,"(2017, 8, 6)",06/08/2017,20170806,2017,8,6,7,Sunday,29.4,0.0,22.2,36.5,99.0,2.5,9.2,940.8,936.9
10228,"(2017, 8, 7)",07/08/2017,20170807,2017,8,7,1,Monday,29.0,0.0,22.5,35.6,27.0,3.6,15.8,939.0,934.6
10535,"(2017, 8, 8)",08/08/2017,20170808,2017,8,8,2,Tuesday,24.0,0.0,17.7,30.2,29.0,1.9,10.0,939.4,935.6
10911,"(2017, 8, 9)",09/08/2017,20170809,2017,8,9,3,Wednesday,22.8,0.0,15.8,29.8,3.0,2.2,16.1,944.4,937.9
10237,"(2017, 8, 10)",10/08/2017,20170810,2017,8,10,4,Thursday,19.8,0.0,12.5,27.0,3.0,2.2,13.6,947.3,943.9
9406,"(2017, 8, 11)",11/08/2017,20170811,2017,8,11,5,Friday,21.0,0.0,13.4,28.5,5.0,1.1,10.0,946.5,942.9
6955,"(2017, 8, 12)",12/08/2017,20170812,2017,8,12,6,Saturday,25.0,0.0,17.6,32.4,5.0,1.4,8.9,945.8,941.6
6812,"(2017, 8, 13)",13/08/2017,20170813,2017,8,13,7,Sunday,26.8,0.0,20.2,33.5,4.0,1.7,7.5,942.9,938.5
8210,"(2017, 8, 14)",14/08/2017,20170814,2017,8,14,1,Monday,28.2,0.0,21.3,35.0,13.0,1.7,6.9,941.5,937.5
7614,"(2017, 8, 15)",15/08/2017,20170815,2017,8,15,2,Tuesday,28.5,0.0,22.4,34.6,26.0,2.8,9.7,941.6,939.4
9995,"(2017, 8, 16)",16/08/2017,20170816,2017,8,16,3,Wednesday,27.6,0.0,20.6,34.6,4.0,1.1,7.5,943.4,940.6
10467,"(2017, 8, 17)",17/08/2017,20170817,2017,8,17,4,Thursday,29.2,0.0,22.5,36.0,3.0,1.4,9.2,945.3,940.2
9372,"(2017, 8, 18)",18/08/2017,20170818,2017,8,18,5,Friday,30.1,0.0,23.6,36.6,5.0,1.9,8.1,942.4,938.1
7725,"(2017, 8, 19)",19/08/2017,20170819,2017,8,19,6,Saturday,28.4,0.0,21.6,35.3,99.0,1.1,10.6,942.5,940.0
7371,"(2017, 8, 20)",20/08/2017,20170820,2017,8,20,7,Sunday,28.8,0.0,22.0,35.7,4.0,0.8,8.3,944.7,940.8
10318,"(2017, 8, 21)",21/08/2017,20170821,2017,8,21,1,Monday,30.0,0.0,24.0,36.0,1.0,1.1,7.5,944.0,938.7
11228,"(2017, 8, 22)",22/08/2017,20170822,2017,8,22,2,Tuesday,30.4,0.0,24.1,36.6,14.0,1.7,7.2,942.0,938.0
11432,"(2017, 8, 23)",23/08/2017,20170823,2017,8,23,3,Wednesday,29.8,0.0,23.7,35.9,26.0,1.9,7.5,940.7,937.7
11726,"(2017, 8, 24)",24/08/2017,20170824,2017,8,24,4,Thursday,28.9,0.0,22.3,35.5,26.0,2.5,10.3,940.4,938.3
11160,"(2017, 8, 25)",25/08/2017,20170825,2017,8,25,5,Friday,27.2,0.0,20.0,34.4,26.0,1.7,8.6,940.8,937.7
8533,"(2017, 8, 26)",26/08/2017,20170826,2017,8,26,6,Saturday,26.0,0.8,21.1,30.8,10.0,0.8,6.7,940.7,939.0
7786,"(2017, 8, 27)",27/08/2017,20170827,2017,8,27,7,Sunday,24.4,0.3,20.8,28.0,25.0,1.9,11.1,941.5,938.2
7311,"(2017, 8, 28)",28/08/2017,20170828,2017,8,28,1,Monday,19.6,24.9,16.8,22.4,26.0,1.1,15.3,940.8,938.8
11871,"(2017, 8, 29)",29/08/2017,20170829,2017,8,29,2,Tuesday,20.9,0.0,16.2,25.6,11.0,1.1,5.8,939.7,936.6
12976,"(2017, 8, 30)",30/08/2017,20170830,2017,8,30,3,Wednesday,22.1,0.0,17.7,26.5,27.0,1.9,6.9,940.2,938.0
13939,"(2017, 8, 31)",31/08/2017,20170831,2017,8,31,4,Thursday,23.2,0.0,18.4,28.0,3.0,1.1,7.5,942.0,939.5
13436,"(2017, 9, 1)",01/09/2017,20170901,2017,9,1,5,Friday,22.5,0.0,17.0,28.0,4.0,3.1,12.2,945.0,940.9
10545,"(2017, 9, 2)",02/09/2017,20170902,2017,9,2,6,Saturday,20.0,0.0,13.6,26.5,7.0,1.4,9.2,947.0,941.6
10661,"(2017, 9, 3)",03/09/2017,20170903,2017,9,3,7,Sunday,24.1,0.0,17.0,31.2,99.0,1.9,7.2,943.2,936.5
14242,"(2017, 9, 4)",04/09/2017,20170904,2017,9,4,1,Monday,23.6,0.0,18.3,29.0,32.0,0.8,7.8,942.9,937.2
15188,"(2017, 9, 5)",05/09/2017,20170905,2017,9,5,2,Tuesday,25.1,0.0,19.2,31.0,4.0,0.8,4.4,946.2,942.9
16361,"(2017, 9, 6)",06/09/2017,20170906,2017,9,6,3,Wednesday,26.8,0.0,21.2,32.5,4.0,1.1,8.6,945.9,940.8
16272,"(2017, 9, 7)",07/09/2017,20170907,2017,9,7,4,Thursday,24.2,0.0,18.5,30.0,5.0,1.7,7.5,942.8,938.4
15306,"(2017, 9, 8)",08/09/2017,20170908,2017,9,8,5,Friday,23.8,0.0,17.0,30.6,26.0,1.1,8.1,940.8,934.4
11195,"(2017, 9, 9)",09/09/2017,20170909,2017,9,9,6,Saturday,19.8,0.0,16.1,23.5,34.0,3.3,13.1,934.6,932.3
10609,"(2017, 9, 10)",10/09/2017,20170910,2017,9,10,7,Sunday,17.8,0.0,12.0,23.5,3.0,1.4,5.3,939.7,934.6
14151,"(2017, 9, 11)",11/09/2017,20170911,2017,9,11,1,Monday,23.3,0.0,15.6,31.0,28.0,2.8,10.8,939.2,936.5
15342,"(2017, 9, 12)",12/09/2017,20170912,2017,9,12,2,Tuesday,21.6,0.0,16.6,26.5,30.0,1.4,10.0,944.1,938.1
15998,"(2017, 9, 13)",13/09/2017,20170913,2017,9,13,3,Wednesday,23.7,0.0,16.7,30.7,20.0,1.1,6.9,946.3,942.1
16208,"(2017, 9, 14)",14/09/2017,20170914,2017,9,14,4,Thursday,23.6,0.0,16.8,30.3,4.0,1.7,9.7,943.4,937.2
14963,"(2017, 9, 15)",15/09/2017,20170915,2017,9,15,5,Friday,18.4,0.0,14.0,22.8,4.0,3.1,11.9,938.3,936.3
11463,"(2017, 9, 16)",16/09/2017,20170916,2017,9,16,6,Saturday,16.0,0.0,10.7,21.2,28.0,1.7,7.8,940.4,937.5
11056,"(2017, 9, 17)",17/09/2017,20170917,2017,9,17,7,Sunday,17.5,0.0,11.0,24.0,20.0,1.4,7.5,941.3,939.1
14166,"(2017, 9, 18)",18/09/2017,20170918,2017,9,18,1,Monday,18.0,0.0,13.0,23.0,33.0,2.8,10.3,944.8,940.7
15308,"(2017, 9, 19)",19/09/2017,20170919,2017,9,19,2,Tuesday,19.2,0.0,13.0,25.5,5.0,0.6,5.6,946.3,943.0
15906,"(2017, 9, 20)",20/09/2017,20170920,2017,9,20,3,Wednesday,20.2,0.0,13.1,27.2,4.0,0.8,6.7,944.9,940.3
15749,"(2017, 9, 21)",21/09/2017,20170921,2017,9,21,4,Thursday,22.2,0.0,15.4,29.0,24.0,0.8,6.1,941.1,938.5
15264,"(2017, 9, 22)",22/09/2017,20170922,2017,9,22,5,Friday,22.2,0.0,18.0,26.5,10.0,1.9,9.2,943.2,940.2
12382,"(2017, 9, 23)",23/09/2017,20170923,2017,9,23,6,Saturday,21.2,0.0,15.7,26.8,23.0,1.1,6.7,944.3,941.6
11850,"(2017, 9, 24)",24/09/2017,20170924,2017,9,24,7,Sunday,22.8,0.0,16.6,29.0,23.0,1.4,8.3,945.6,942.0
14433,"(2017, 9, 25)",25/09/2017,20170925,2017,9,25,1,Monday,21.6,0.0,15.5,27.8,99.0,1.7,11.1,943.5,941.9
15461,"(2017, 9, 26)",26/09/2017,20170926,2017,9,26,2,Tuesday,19.8,0.0,14.5,25.1,4.0,1.7,8.1,944.0,941.6
15734,"(2017, 9, 27)",27/09/2017,20170927,2017,9,27,3,Wednesday,20.0,0.0,15.0,25.0,5.0,1.7,6.1,944.5,942.8
16298,"(2017, 9, 28)",28/09/2017,20170928,2017,9,28,4,Thursday,21.2,0.0,15.0,27.5,5.0,0.6,4.2,948.9,944.5
16105,"(2017, 9, 29)",29/09/2017,20170929,2017,9,29,5,Friday,22.3,0.0,17.0,27.6,22.0,1.1,5.6,947.5,942.5
